2026-03-11 13:34:07 | RetrievalService | INFO | RetrievalService initialized
2026-03-11 13:55:13 | RetrievalService | DEBUG | 
--- RESULT 14 ---
2026-03-11 13:55:13 | RetrievalService | DEBUG | TYPE: entity_match
2026-03-11 13:55:13 | RetrievalService | DEBUG | SCORE: 0.59
2026-03-11 13:55:13 | RetrievalService | DEBUG | BOOSTS: {'source': 'entity_match', 'domain': 1.0}
2026-03-11 13:55:13 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE NAME: scotch collie
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:55:13 | RetrievalService | DEBUG | FULL SUMMARY (100 chars):
2026-03-11 13:55:13 | RetrievalService | DEBUG | The Scotch Collie is a landrace breed of dog which originated from the highland regions of Scotland.
2026-03-11 13:55:13 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:55:13 | RetrievalService | DEBUG |   - Scotch Collie (d34f0a4d-eefd-4e9b-9af5-af334f6db248)
2026-03-11 13:55:13 | RetrievalService | DEBUG | TEXT SENT TO LLM (799 chars):
2026-03-11 13:55:13 | RetrievalService | DEBUG | scotch collie, a Work, has context "The Scotch Collie is a landrace breed of dog which originated from the highland regions of Scotland." and is connected to "gordon" (Other ancestors include the Gordon and Irish Setters.); "irish setters" (Other ancestors include the Gordon and Irish Setters.); "native celtic dogs" (It is generally believed to have descended from a variety of ancient herding dogs, some dating back to the Roman occupation, which may have included Roman Cattle Dogs, Native Celtic Dogs...); "roman occupation" (It is generally believed to have descended from a variety of ancient herding dogs, some dating back to the Roman occupation...); "rough collie" (The breed consisted of both the long-haired (now known as Rough) Collie and the short-haired (now known as Smooth) Collie.)
2026-03-11 13:55:13 | RetrievalService | DEBUG | 
--- RESULT 15 ---
2026-03-11 13:55:13 | RetrievalService | DEBUG | TYPE: entity_match
2026-03-11 13:55:13 | RetrievalService | DEBUG | SCORE: 0.59
2026-03-11 13:55:13 | RetrievalService | DEBUG | BOOSTS: {'source': 'entity_match', 'domain': 1.0}
2026-03-11 13:55:13 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE NAME: gordon
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:55:13 | RetrievalService | DEBUG | FULL SUMMARY (56 chars):
2026-03-11 13:55:13 | RetrievalService | DEBUG | Gordon's ancestors include the Gordon and Irish Setters.
2026-03-11 13:55:13 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:55:13 | RetrievalService | DEBUG |   - Scotch Collie (d34f0a4d-eefd-4e9b-9af5-af334f6db248)
2026-03-11 13:55:13 | RetrievalService | DEBUG | TEXT SENT TO LLM (178 chars):
2026-03-11 13:55:13 | RetrievalService | DEBUG | gordon, a Work, has context "Gordon's ancestors include the Gordon and Irish Setters." and is connected to "scotch collie" (Other ancestors include the Gordon and Irish Setters.)
2026-03-11 13:55:13 | RetrievalService | DEBUG | 
--- RESULT 16 ---
2026-03-11 13:55:13 | RetrievalService | DEBUG | TYPE: entity_match
2026-03-11 13:55:13 | RetrievalService | DEBUG | SCORE: 0.59
2026-03-11 13:55:13 | RetrievalService | DEBUG | BOOSTS: {'source': 'entity_match', 'domain': 1.0}
2026-03-11 13:55:13 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE NAME: toy manchester terrier
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:55:13 | RetrievalService | DEBUG | FULL SUMMARY (71 chars):
2026-03-11 13:55:13 | RetrievalService | DEBUG | The Toy Manchester Terrier is a breed of dog, categorized as a terrier.
2026-03-11 13:55:13 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:55:13 | RetrievalService | DEBUG |   - Toy Manchester Terrier (4458aafa-7fec-4ece-9ab2-68eb7a001f04)
2026-03-11 13:55:13 | RetrievalService | DEBUG | TEXT SENT TO LLM (117 chars):
2026-03-11 13:55:13 | RetrievalService | DEBUG | toy manchester terrier, a Work, has context "The Toy Manchester Terrier is a breed of dog, categorized as a terrier."
2026-03-11 13:55:13 | RetrievalService | DEBUG | 
--- RESULT 17 ---
2026-03-11 13:55:13 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:55:13 | RetrievalService | DEBUG | SCORE: 0.52
2026-03-11 13:55:13 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:55:13 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE NAME: smooth fox terrier
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:55:13 | RetrievalService | DEBUG | FULL SUMMARY (466 chars):
2026-03-11 13:55:13 | RetrievalService | DEBUG | These terriers probably included crosses between the Smooth Fox Terrier. These early Ratting Terriers were then most likely bred to the Beagle or Beagle cross bred dogs (for increased scenting ability) and other dogs. It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry.
2026-03-11 13:55:13 | RetrievalService | DEBUG | LINKED NOTES (2):
2026-03-11 13:55:13 | RetrievalService | DEBUG |   - Teddy Roosevelt Terrier (f783b869-e3a9-49ff-9421-2ba70d386666)
2026-03-11 13:55:13 | RetrievalService | DEBUG |   - Feist _dog_ (4fffc577-f9e1-4479-ad0b-871820740b20)
2026-03-11 13:55:13 | RetrievalService | DEBUG | TEXT SENT TO LLM (508 chars):
2026-03-11 13:55:13 | RetrievalService | DEBUG | smooth fox terrier, a Work, has context "These terriers probably included crosses between the Smooth Fox Terrier. These early Ratting Terriers were then most likely bred to the Beagle or Beagle cross bred dogs (for increased scenting ability) and other dogs. It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."
2026-03-11 13:55:13 | RetrievalService | DEBUG | 
--- RESULT 18 ---
2026-03-11 13:55:13 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:55:13 | RetrievalService | DEBUG | SCORE: 0.52
2026-03-11 13:55:13 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:55:13 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE NAME: highland regions of scotland
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:55:13 | RetrievalService | DEBUG | FULL SUMMARY (100 chars):
2026-03-11 13:55:13 | RetrievalService | DEBUG | The Scotch Collie is a landrace breed of dog which originated from the highland regions of Scotland.
2026-03-11 13:55:13 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:55:13 | RetrievalService | DEBUG |   - Scotch Collie (d34f0a4d-eefd-4e9b-9af5-af334f6db248)
2026-03-11 13:55:13 | RetrievalService | DEBUG | TEXT SENT TO LLM (153 chars):
2026-03-11 13:55:13 | RetrievalService | DEBUG | highland regions of scotland, a Place, has context "The Scotch Collie is a landrace breed of dog which originated from the highland regions of Scotland."
2026-03-11 13:55:13 | RetrievalService | DEBUG | 
--- RESULT 19 ---
2026-03-11 13:55:13 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:55:13 | RetrievalService | DEBUG | SCORE: 0.52
2026-03-11 13:55:13 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:55:13 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE NAME: italian greyhound
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:55:13 | RetrievalService | DEBUG | FULL SUMMARY (388 chars):
2026-03-11 13:55:13 | RetrievalService | DEBUG | These early Ratting Terriers were most likely bred to the Beagle or Beagle cross bred dogs (for increased scenting ability) and other dogs. It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry.
2026-03-11 13:55:13 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:55:13 | RetrievalService | DEBUG |   - Teddy Roosevelt Terrier (f783b869-e3a9-49ff-9421-2ba70d386666)
2026-03-11 13:55:13 | RetrievalService | DEBUG | TEXT SENT TO LLM (429 chars):
2026-03-11 13:55:13 | RetrievalService | DEBUG | italian greyhound, a Work, has context "These early Ratting Terriers were most likely bred to the Beagle or Beagle cross bred dogs (for increased scenting ability) and other dogs. It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."
2026-03-11 13:55:13 | RetrievalService | DEBUG | 
--- RESULT 20 ---
2026-03-11 13:55:13 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:55:13 | RetrievalService | DEBUG | SCORE: 0.51
2026-03-11 13:55:13 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:55:13 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE NAME: whippet
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:55:13 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:55:13 | RetrievalService | DEBUG | FULL SUMMARY (388 chars):
2026-03-11 13:55:13 | RetrievalService | DEBUG | These early Ratting Terriers were most likely bred to the Beagle or Beagle cross bred dogs (for increased scenting ability) and other dogs. It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry.
2026-03-11 13:55:13 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:55:13 | RetrievalService | DEBUG |   - Teddy Roosevelt Terrier (f783b869-e3a9-49ff-9421-2ba70d386666)
2026-03-11 13:55:13 | RetrievalService | DEBUG | TEXT SENT TO LLM (419 chars):
2026-03-11 13:55:13 | RetrievalService | DEBUG | whippet, a Work, has context "These early Ratting Terriers were most likely bred to the Beagle or Beagle cross bred dogs (for increased scenting ability) and other dogs. It is assumed that the Feist (dog), Bull Terrier, Smooth Fox Terrier, Manchester Terrier, Whippet, Italian Greyhound, the now extinct English White Terrier, Turnspit dog and or Wry Legged Terrier all share in the Teddy Roosevelt Terrier's ancestry."
2026-03-11 13:55:13 | RetrievalService | DEBUG | 
====================================================================================================

2026-03-11 13:55:13 | RetrievalService | INFO |   [⏱️ Timing] Total: 14.60s (Embed: 1.72s | Retrieval: 0.31s | Ranking: 3.4111s)
2026-03-11 13:55:16 | RetrievalService | INFO |   [SelfCorrect] Hop 1 check — sufficient=True, missing='None'
2026-03-11 13:55:16 | RetrievalService | INFO |   [SelfCorrect] Done after 1 hops — 20 unique nodes accumulated.
2026-03-11 13:55:29 | RetrievalService | INFO |   [SelfCorrect] Hop 0 — searching for: 'Where is the company that Sachin Warrier worked for as a software engineer headquartered? '
2026-03-11 13:55:29 | RetrievalService | INFO |   [Retrieval] Hybrid Search for: 'Where is the company that Sachin Warrier worked for as a software engineer headquartered? '
2026-03-11 13:55:35 | RetrievalService | INFO |   [LLM Analysis] Intent: search, Temporal: False, Entities: ['Sachin Warrier'], Expected Types: ['Organization'], Attribute: location
2026-03-11 13:55:37 | RetrievalService | INFO |   [⏱️ Timing] Dynamic instruction generation: 1.31s
2026-03-11 13:55:37 | RetrievalService | INFO |   [⏱️ Timing] Total query embedding: 1.66s
2026-03-11 13:55:37 | RetrievalService | INFO |   [Entity] Found 1 nodes by name: ['sachin warrier']
2026-03-11 13:55:37 | RetrievalService | INFO |   [⏱️ Timing] Entity name matching: 0.05s
2026-03-11 13:55:37 | RetrievalService | INFO |   [Vector] Found 11 semantically similar nodes: ['kochi', 'kerala', 'malayalam cinema', 'tata consultancy services', 'indian technology', 'e-commerce', 'indian institute of technology delhi', 'sachin bansal', '5 august 1981', 'chandigarh']
2026-03-11 13:55:37 | RetrievalService | INFO |   [⏱️ Timing] Vector search: 0.03s
2026-03-11 13:55:37 | RetrievalService | INFO |   [Alias] Checking 12 nodes for IS_SAME_AS / IS_VARIANT_OF links
2026-03-11 13:55:37 | RetrievalService | INFO |   [Alias] After alias resolution: 12 nodes (0 added via IS_SAME_AS / IS_VARIANT_OF)
2026-03-11 13:55:37 | RetrievalService | INFO |   [Retrieval] Found 4 grounding notes (for source links)
2026-03-11 13:55:37 | RetrievalService | DEBUG |   [Retrieval] node_to_notes keys: ['sachin warrier', 'kochi', 'kerala', 'malayalam cinema', 'tata consultancy services', 'indian technology', 'e-commerce', 'indian institute of technology delhi', 'sachin bansal', '5 august 1981', 'chandigarh', 'flipkart']
2026-03-11 13:55:37 | RetrievalService | INFO |   [⏱️ Timing] Retrieval phase: 0.19s (1 entity + 11 vector nodes)
2026-03-11 13:55:37 | RetrievalService | INFO |   [Retrieval] Prepared 12 candidates (1 entity + 11 vector + 0 community)
2026-03-11 13:55:39 | RetrievalService | DEBUG |   [Type Scoring] Expected types: ['Organization'], Attribute: location
2026-03-11 13:55:39 | RetrievalService | INFO |   [⏱️ Timing] Total ranking: 1.6368s
2026-03-11 13:55:39 | RetrievalService | INFO |   [Retrieval] Top 12 results by source: entity=1, vector=11, neighbor=0, community=0
2026-03-11 13:55:39 | RetrievalService | INFO |     1. [vector_match] tata consultancy services (combined: 0.92, semantic: 0.87, type: 1.00)
2026-03-11 13:55:39 | RetrievalService | INFO |     2. [vector_match] flipkart (combined: 0.90, semantic: 0.84, type: 1.00)
2026-03-11 13:55:39 | RetrievalService | INFO |     3. [vector_match] indian institute of technology delhi (combined: 0.89, semantic: 0.82, type: 1.00)
2026-03-11 13:55:39 | RetrievalService | INFO |     4. [vector_match] malayalam cinema (combined: 0.63, semantic: 0.94, type: 0.30)
2026-03-11 13:55:39 | RetrievalService | INFO |     5. [vector_match] indian technology (combined: 0.60, semantic: 0.87, type: 0.30)
2026-03-11 13:55:39 | RetrievalService | INFO |     6. [entity_match] sachin warrier (combined: 0.59, semantic: 1.00, type: 0.10)
2026-03-11 13:55:39 | RetrievalService | INFO |     7. [vector_match] e-commerce (combined: 0.59, semantic: 0.86, type: 0.30)
2026-03-11 13:55:39 | RetrievalService | INFO |     8. [vector_match] kerala (combined: 0.54, semantic: 0.94, type: 0.10)
2026-03-11 13:55:39 | RetrievalService | INFO |     9. [vector_match] kochi (combined: 0.52, semantic: 0.88, type: 0.10)
2026-03-11 13:55:39 | RetrievalService | INFO |     10. [vector_match] sachin bansal (combined: 0.51, semantic: 0.87, type: 0.10)
2026-03-11 13:55:39 | RetrievalService | DEBUG | ====================================================================================================
2026-03-11 13:55:39 | RetrievalService | DEBUG | RETRIEVAL SESSION: 2026-03-11T13:55:39.196490
2026-03-11 13:55:39 | RetrievalService | DEBUG | QUERY: Where is the company that Sachin Warrier worked for as a software engineer headquartered? 
2026-03-11 13:55:39 | RetrievalService | DEBUG | EXTRACTED ENTITIES: ['Sachin Warrier']
2026-03-11 13:55:39 | RetrievalService | DEBUG | EXTRACTED CONCEPTS: []
2026-03-11 13:55:39 | RetrievalService | DEBUG | ====================================================================================================
2026-03-11 13:55:39 | RetrievalService | DEBUG | 
--- RESULT 1 ---
2026-03-11 13:55:39 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:55:39 | RetrievalService | DEBUG | SCORE: 0.92
2026-03-11 13:55:39 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:55:39 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE NAME: tata consultancy services
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:55:39 | RetrievalService | DEBUG | FULL SUMMARY (76 chars):
2026-03-11 13:55:39 | RetrievalService | DEBUG | He was working as a software engineer in Tata Consultancy Services in Kochi.
2026-03-11 13:55:39 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:55:39 | RetrievalService | DEBUG |   - Sachin Warrier (94e2a267-4863-4f9d-8758-f1b447067d47)
2026-03-11 13:55:39 | RetrievalService | DEBUG | TEXT SENT TO LLM (134 chars):
2026-03-11 13:55:39 | RetrievalService | DEBUG | tata consultancy services, an Organization, has context "He was working as a software engineer in Tata Consultancy Services in Kochi."
2026-03-11 13:55:39 | RetrievalService | DEBUG | 
--- RESULT 2 ---
2026-03-11 13:55:39 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:55:39 | RetrievalService | DEBUG | SCORE: 0.90
2026-03-11 13:55:39 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:55:39 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE NAME: flipkart
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:55:39 | RetrievalService | DEBUG | FULL SUMMARY (161 chars):
2026-03-11 13:55:39 | RetrievalService | DEBUG | Sachin Bansal, born on 5 August 1981, is an Indian Software engineer and Internet entrepreneur. He is known for co-founding India's e-commerce platform Flipkart.
2026-03-11 13:55:39 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:55:39 | RetrievalService | DEBUG |   - Sachin Bansal (f2b91ed4-a89c-4de2-ac3f-e1b25f537eac)
2026-03-11 13:55:39 | RetrievalService | DEBUG | TEXT SENT TO LLM (202 chars):
2026-03-11 13:55:39 | RetrievalService | DEBUG | flipkart, an Organization, has context "Sachin Bansal, born on 5 August 1981, is an Indian Software engineer and Internet entrepreneur. He is known for co-founding India's e-commerce platform Flipkart."
2026-03-11 13:55:39 | RetrievalService | DEBUG | 
--- RESULT 3 ---
2026-03-11 13:55:39 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:55:39 | RetrievalService | DEBUG | SCORE: 0.89
2026-03-11 13:55:39 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:55:39 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE NAME: indian institute of technology delhi
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:55:39 | RetrievalService | DEBUG | FULL SUMMARY (76 chars):
2026-03-11 13:55:39 | RetrievalService | DEBUG | Sachin is an engineering graduate from Indian Institute of Technology Delhi.
2026-03-11 13:55:39 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:55:39 | RetrievalService | DEBUG |   - Sachin Bansal (f2b91ed4-a89c-4de2-ac3f-e1b25f537eac)
2026-03-11 13:55:39 | RetrievalService | DEBUG | TEXT SENT TO LLM (145 chars):
2026-03-11 13:55:39 | RetrievalService | DEBUG | indian institute of technology delhi, an Organization, has context "Sachin is an engineering graduate from Indian Institute of Technology Delhi."
2026-03-11 13:55:39 | RetrievalService | DEBUG | 
--- RESULT 4 ---
2026-03-11 13:55:39 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:55:39 | RetrievalService | DEBUG | SCORE: 0.63
2026-03-11 13:55:39 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:55:39 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE NAME: malayalam cinema
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE LABELS: ['Concept', 'Indexable']
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:55:39 | RetrievalService | DEBUG | FULL SUMMARY (433 chars):
2026-03-11 13:55:39 | RetrievalService | DEBUG | Sachin Warrier is a playback singer and composer in the Malayalam cinema industry from Kerala. He became notable with the song "Muthuchippi Poloru" from the film Thattathin Marayathu. He made his debut with the movie Malarvaadi Arts Club. He was working as a software engineer in Tata Consultancy Services in Kochi. Later he resigned from the job to concentrate more on music. His latest work is as a composer for the movie Aanandam.
2026-03-11 13:55:39 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:55:39 | RetrievalService | DEBUG |   - Sachin Warrier (94e2a267-4863-4f9d-8758-f1b447067d47)
2026-03-11 13:55:39 | RetrievalService | DEBUG | TEXT SENT TO LLM (465 chars):
2026-03-11 13:55:39 | RetrievalService | DEBUG | malayalam cinema, has context "Sachin Warrier is a playback singer and composer in the Malayalam cinema industry from Kerala. He became notable with the song "Muthuchippi Poloru" from the film Thattathin Marayathu. He made his debut with the movie Malarvaadi Arts Club. He was working as a software engineer in Tata Consultancy Services in Kochi. Later he resigned from the job to concentrate more on music. His latest work is as a composer for the movie Aanandam."
2026-03-11 13:55:39 | RetrievalService | DEBUG | 
--- RESULT 5 ---
2026-03-11 13:55:39 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:55:39 | RetrievalService | DEBUG | SCORE: 0.60
2026-03-11 13:55:39 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:55:39 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE NAME: indian technology
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE LABELS: ['Concept', 'Indexable']
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:55:39 | RetrievalService | DEBUG | FULL SUMMARY (244 chars):
2026-03-11 13:55:39 | RetrievalService | DEBUG | Sachin Bansal, born 5 August 1981, is an Indian Software engineer and Internet entrepreneur. He co-founded India's e-commerce platform Flipkart. Sachin is from Chandigarh and is an engineering graduate from Indian Institute of Technology Delhi.
2026-03-11 13:55:39 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:55:39 | RetrievalService | DEBUG |   - Sachin Bansal (f2b91ed4-a89c-4de2-ac3f-e1b25f537eac)
2026-03-11 13:55:39 | RetrievalService | DEBUG | TEXT SENT TO LLM (277 chars):
2026-03-11 13:55:39 | RetrievalService | DEBUG | indian technology, has context "Sachin Bansal, born 5 August 1981, is an Indian Software engineer and Internet entrepreneur. He co-founded India's e-commerce platform Flipkart. Sachin is from Chandigarh and is an engineering graduate from Indian Institute of Technology Delhi."
2026-03-11 13:55:39 | RetrievalService | DEBUG | 
--- RESULT 6 ---
2026-03-11 13:55:39 | RetrievalService | DEBUG | TYPE: entity_match
2026-03-11 13:55:39 | RetrievalService | DEBUG | SCORE: 0.59
2026-03-11 13:55:39 | RetrievalService | DEBUG | BOOSTS: {'source': 'entity_match', 'domain': 1.0}
2026-03-11 13:55:39 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE NAME: sachin warrier
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE LABELS: ['Entity', 'Indexable']
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:55:39 | RetrievalService | DEBUG | FULL SUMMARY (300 chars):
2026-03-11 13:55:39 | RetrievalService | DEBUG | Sachin Warrier is a playback singer and composer in the Malayalam cinema industry from Kerala. He was part of the album ‘Kanave Kalayathe’ which featured Leon Poulose, Swetha Raj, Akash Thomas, NeethuKrishna VR, Christy Vazhapilly and Althaf. Vijay Yesudas and Sachin Warrier composed by Gopi Sunder.
2026-03-11 13:55:39 | RetrievalService | DEBUG | LINKED NOTES (2):
2026-03-11 13:55:39 | RetrievalService | DEBUG |   - Kanave Kalayathe (a31a81f9-8c09-4646-971e-2dd5416507f2)
2026-03-11 13:55:39 | RetrievalService | DEBUG |   - Sachin Warrier (94e2a267-4863-4f9d-8758-f1b447067d47)
2026-03-11 13:55:39 | RetrievalService | DEBUG | TEXT SENT TO LLM (340 chars):
2026-03-11 13:55:39 | RetrievalService | DEBUG | sachin warrier, a Person, has context "Sachin Warrier is a playback singer and composer in the Malayalam cinema industry from Kerala. He was part of the album ‘Kanave Kalayathe’ which featured Leon Poulose, Swetha Raj, Akash Thomas, NeethuKrishna VR, Christy Vazhapilly and Althaf. Vijay Yesudas and Sachin Warrier composed by Gopi Sunder."
2026-03-11 13:55:39 | RetrievalService | DEBUG | 
--- RESULT 7 ---
2026-03-11 13:55:39 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:55:39 | RetrievalService | DEBUG | SCORE: 0.59
2026-03-11 13:55:39 | RetrievalService | DEBUG | BOOSTS: {'source': 'vector_match', 'domain': 1.0}
2026-03-11 13:55:39 | RetrievalService | DEBUG | SYMBOLIC IMMUNE: False
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE NAME: e-commerce
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE LABELS: ['Concept', 'Indexable']
2026-03-11 13:55:39 | RetrievalService | DEBUG | NODE TYPE: N/A
2026-03-11 13:55:39 | RetrievalService | DEBUG | FULL SUMMARY (249 chars):
2026-03-11 13:55:39 | RetrievalService | DEBUG | Sachin Bansal, born 5 August 1981, is an Indian Software engineer and Internet entrepreneur. He co-founded Flipkart, an e-commerce platform in India. Sachin is from Chandigarh and is an engineering graduate from Indian Institute of Technology Delhi.
2026-03-11 13:55:39 | RetrievalService | DEBUG | LINKED NOTES (1):
2026-03-11 13:55:39 | RetrievalService | DEBUG |   - Sachin Bansal (f2b91ed4-a89c-4de2-ac3f-e1b25f537eac)
2026-03-11 13:55:39 | RetrievalService | DEBUG | TEXT SENT TO LLM (275 chars):
2026-03-11 13:55:39 | RetrievalService | DEBUG | e-commerce, has context "Sachin Bansal, born 5 August 1981, is an Indian Software engineer and Internet entrepreneur. He co-founded Flipkart, an e-commerce platform in India. Sachin is from Chandigarh and is an engineering graduate from Indian Institute of Technology Delhi."
2026-03-11 13:55:39 | RetrievalService | DEBUG | 
--- RESULT 8 ---
2026-03-11 13:55:39 | RetrievalService | DEBUG | TYPE: vector_match
2026-03-11 13:55:39 | RetrievalService | DEBUG | SCORE: 0.54
