2026-03-25 05:55:53 | SimilarityScript | INFO | [Gate1] 'crack a smile' → 1 candidate(s): ['crack a smile...and more!']
2026-03-25 07:02:39 | SimilarityScript | INFO | [Gate1] 'meet corliss archer (tv series)' → 1 candidate(s): ['tv series']
2026-03-25 07:02:39 | SimilarityScript | INFO | [Gate3 FAIL] 'meet corliss archer (tv series)' <-> 'tv series' cosine=0.248 (threshold 0.5)
2026-03-25 07:02:39 | SimilarityScript | INFO | [Gate1] 'original video animation' → 1 candidate(s): ['two original video animation episodes']
2026-03-25 07:02:39 | SimilarityScript | INFO | [Skip] 'original video animation' <-> 'two original video animation episodes' already linked
2026-03-25 07:02:39 | SimilarityScript | INFO | [Gate1] 'roald dahl short stories bibliography' → 1 candidate(s): ['short stories']
2026-03-25 07:02:39 | SimilarityScript | INFO | [Gate3 FAIL] 'roald dahl short stories bibliography' <-> 'short stories' cosine=0.396 (threshold 0.5)
2026-03-25 07:02:40 | SimilarityScript | INFO | [Gate1] 'romeo and juliet' → 4 candidate(s): ['romeo and juliet (play)', 'romeo and juliet (1936 film)', 'romeo and juliet (1968 film)', 'the tragedy of romeo and juliet']
2026-03-25 07:02:40 | SimilarityScript | INFO | [Gate3 PASS] 'romeo and juliet' <-> 'romeo and juliet (play)' cosine=0.661
2026-03-25 07:02:42 | SimilarityScript | INFO |   [CREATED] IS_THEMATIC_UMBRELLA: 'romeo and juliet' <-> 'romeo and juliet (play)' (confidence=1.00)
2026-03-25 07:02:42 | SimilarityScript | INFO | [Gate3 PASS] 'romeo and juliet' <-> 'romeo and juliet (1936 film)' cosine=0.555
2026-03-25 07:02:45 | SimilarityScript | INFO |   [CREATED] IS_SOURCE_MATERIAL: 'romeo and juliet' <-> 'romeo and juliet (1936 film)' (confidence=1.00)
2026-03-25 07:02:45 | SimilarityScript | INFO | [Gate3 PASS] 'romeo and juliet' <-> 'romeo and juliet (1968 film)' cosine=0.545
2026-03-25 07:02:47 | SimilarityScript | INFO |   [CREATED] IS_SOURCE_MATERIAL: 'romeo and juliet' <-> 'romeo and juliet (1968 film)' (confidence=1.00)
2026-03-25 07:02:47 | SimilarityScript | INFO | [Gate3 PASS] 'romeo and juliet' <-> 'the tragedy of romeo and juliet' cosine=0.739
2026-03-25 07:02:49 | SimilarityScript | INFO |   [CREATED] IS_SOURCE_MATERIAL: 'romeo and juliet' <-> 'the tragedy of romeo and juliet' (confidence=1.00)
2026-03-25 07:02:49 | SimilarityScript | INFO | [Gate1] 'romeo and juliet (1936 film)' → 1 candidate(s): ['romeo and juliet']
2026-03-25 07:02:49 | SimilarityScript | INFO | [Gate1] 'romeo and juliet (1968 film)' → 1 candidate(s): ['romeo and juliet']
2026-03-25 07:02:49 | SimilarityScript | INFO | [Gate1] 'romeo and juliet (play)' → 1 candidate(s): ['romeo and juliet']
2026-03-25 07:02:49 | SimilarityScript | INFO | [Gate1] 'safe harbor (tv series)' → 1 candidate(s): ['tv series']
2026-03-25 07:02:49 | SimilarityScript | INFO | [Gate3 FAIL] 'safe harbor (tv series)' <-> 'tv series' cosine=0.311 (threshold 0.5)
2026-03-25 07:02:49 | SimilarityScript | INFO | [Gate1] 'shinyaku seisho' → 1 candidate(s): ['manga bible (新約聖書 , shinyaku seisho )']
2026-03-25 07:02:49 | SimilarityScript | INFO | [Gate1] 'short stories' → 1 candidate(s): ['roald dahl short stories bibliography']
2026-03-25 07:02:49 | SimilarityScript | INFO | [Gate1] 'six studio albums' → 1 candidate(s): ['first six studio albums']
2026-03-25 07:02:49 | SimilarityScript | INFO | [Gate1] 'skool luv affair' → 1 candidate(s): ['skool luv affair special addition']
2026-03-25 07:02:49 | SimilarityScript | INFO | [Gate3 PASS] 'skool luv affair' <-> 'skool luv affair special addition' cosine=0.758
2026-03-25 07:02:52 | SimilarityScript | INFO |   [CREATED] IS_ORIGINAL_VERSION: 'skool luv affair' <-> 'skool luv affair special addition' (confidence=1.00)
2026-03-25 07:02:52 | SimilarityScript | INFO | [Gate1] 'skool luv affair special addition' → 1 candidate(s): ['skool luv affair']
2026-03-25 07:02:52 | SimilarityScript | INFO | [Gate1] 'the tragedy of romeo and juliet' → 1 candidate(s): ['romeo and juliet']
2026-03-25 07:02:52 | SimilarityScript | INFO | [Gate1] 'tv series' → 3 candidate(s): ['meet corliss archer (tv series)', 'german tv series', 'safe harbor (tv series)']
2026-03-25 07:02:53 | SimilarityScript | INFO | [Gate1] 'two original video animation episodes' → 1 candidate(s): ['original video animation']
2026-03-25 07:02:53 | SimilarityScript | INFO | [Gate1] 'video girl' → 1 candidate(s): ['video girl ai']
2026-03-25 07:02:53 | SimilarityScript | INFO | [Gate3 PASS] 'video girl' <-> 'video girl ai' cosine=0.659
2026-03-25 07:02:55 | SimilarityScript | INFO |   [CREATED] IS_CHARACTER_DESIGNER: 'video girl' <-> 'video girl ai' (confidence=1.00)
2026-03-25 07:02:55 | SimilarityScript | INFO | [Gate1] 'video girl ai' → 1 candidate(s): ['video girl']
2026-03-25 07:02:56 | SimilarityScript | INFO | [Gate1] 'alec david edward muffett' → 1 candidate(s): ['alec muffett']
2026-03-25 07:02:56 | SimilarityScript | INFO | [Skip] 'alec david edward muffett' <-> 'alec muffett' already linked
2026-03-25 07:02:56 | SimilarityScript | INFO | [Gate1] 'alec muffett' → 1 candidate(s): ['alec david edward muffett']
2026-03-25 07:02:56 | SimilarityScript | INFO | [Gate1] 'alexander fyodorovich kerensky' → 1 candidate(s): ['alexander kerensky']
2026-03-25 07:02:56 | SimilarityScript | INFO | [Gate3 PASS] 'alexander fyodorovich kerensky' <-> 'alexander kerensky' cosine=0.712
2026-03-25 07:02:58 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'alexander fyodorovich kerensky' <-> 'alexander kerensky' (confidence=1.00)
2026-03-25 07:02:58 | SimilarityScript | INFO | [Gate1] 'alexander kerensky' → 1 candidate(s): ['alexander fyodorovich kerensky']
2026-03-25 07:02:58 | SimilarityScript | INFO | [Gate1] 'alfred antony francis gell' → 1 candidate(s): ['alfred gell']
2026-03-25 07:02:58 | SimilarityScript | INFO | [Gate3 PASS] 'alfred antony francis gell' <-> 'alfred gell' cosine=0.587
2026-03-25 07:03:00 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME: 'alfred antony francis gell' <-> 'alfred gell' (confidence=1.00)
2026-03-25 07:03:00 | SimilarityScript | INFO | [Gate1] 'alfred gell' → 1 candidate(s): ['alfred antony francis gell']
2026-03-25 07:03:00 | SimilarityScript | INFO | [Gate1] 'anastas ivanovich mikoyan' → 1 candidate(s): ['anastas mikoyan']
2026-03-25 07:03:00 | SimilarityScript | INFO | [Gate3 PASS] 'anastas ivanovich mikoyan' <-> 'anastas mikoyan' cosine=0.856
2026-03-25 07:03:03 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'anastas ivanovich mikoyan' <-> 'anastas mikoyan' (confidence=1.00)
2026-03-25 07:03:03 | SimilarityScript | INFO | [Gate1] 'anastas mikoyan' → 1 candidate(s): ['anastas ivanovich mikoyan']
2026-03-25 07:03:03 | SimilarityScript | INFO | [Gate1] 'andrew "the eagle" murray' → 1 candidate(s): ['andrew murray']
2026-03-25 07:03:03 | SimilarityScript | INFO | [Skip] 'andrew "the eagle" murray' <-> 'andrew murray' already linked
2026-03-25 07:03:03 | SimilarityScript | INFO | [Gate1] 'andrew murray' → 1 candidate(s): ['andrew "the eagle" murray']
2026-03-25 07:03:03 | SimilarityScript | INFO | [Gate1] 'aram a. avakian' → 1 candidate(s): ['aram avakian']
2026-03-25 07:03:03 | SimilarityScript | INFO | [Gate3 PASS] 'aram a. avakian' <-> 'aram avakian' cosine=0.691
2026-03-25 07:03:05 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'aram a. avakian' <-> 'aram avakian' (confidence=1.00)
2026-03-25 07:03:05 | SimilarityScript | INFO | [Gate1] 'aram avakian' → 1 candidate(s): ['aram a. avakian']
2026-03-25 07:03:06 | SimilarityScript | INFO | [Gate1] 'charles eugène jules marie nungesser' → 1 candidate(s): ['charles nungesser']
2026-03-25 07:03:06 | SimilarityScript | INFO | [Gate3 PASS] 'charles eugène jules marie nungesser' <-> 'charles nungesser' cosine=0.776
2026-03-25 07:03:08 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME: 'charles eugène jules marie nungesser' <-> 'charles nungesser' (confidence=1.00)
2026-03-25 07:03:08 | SimilarityScript | INFO | [Gate1] 'charles nungesser' → 1 candidate(s): ['charles eugène jules marie nungesser']
2026-03-25 07:03:09 | SimilarityScript | INFO | [Gate1] 'damon gough' → 1 candidate(s): ['damon michael gough']
2026-03-25 07:03:09 | SimilarityScript | INFO | [Skip] 'damon gough' <-> 'damon michael gough' already linked
2026-03-25 07:03:09 | SimilarityScript | INFO | [Gate1] 'damon michael gough' → 1 candidate(s): ['damon gough']
2026-03-25 07:03:09 | SimilarityScript | INFO | [Gate1] 'edward d. martin' → 1 candidate(s): ['edward dana martin']
2026-03-25 07:03:09 | SimilarityScript | INFO | [Skip] 'edward d. martin' <-> 'edward dana martin' already linked
2026-03-25 07:03:09 | SimilarityScript | INFO | [Gate1] 'edward dana martin' → 1 candidate(s): ['edward d. martin']
2026-03-25 07:03:10 | SimilarityScript | INFO | [Gate1] 'erskine barton childers' → 2 candidate(s): ['erskine childers', 'erskine hamilton childers']
2026-03-25 07:03:10 | SimilarityScript | INFO | [Gate3 PASS] 'erskine barton childers' <-> 'erskine childers' cosine=0.717
2026-03-25 07:03:12 | SimilarityScript | INFO |   [CREATED] IS_GRANDSON: 'erskine barton childers' <-> 'erskine childers' (confidence=1.00)
2026-03-25 07:03:12 | SimilarityScript | INFO | [Gate3 PASS] 'erskine barton childers' <-> 'erskine hamilton childers' cosine=0.614
2026-03-25 07:03:14 | SimilarityScript | INFO | [Gate4 FAIL] 'erskine barton childers' <-> 'erskine hamilton childers' same=False confidence=0.00 rel_type=''
2026-03-25 07:03:14 | SimilarityScript | INFO | [Gate1] 'erskine childers' → 2 candidate(s): ['erskine hamilton childers', 'erskine barton childers']
2026-03-25 07:03:14 | SimilarityScript | INFO | [Gate3 PASS] 'erskine childers' <-> 'erskine hamilton childers' cosine=0.667
2026-03-25 07:03:15 | SimilarityScript | INFO |   [CREATED] IS_FATHER: 'erskine childers' <-> 'erskine hamilton childers' (confidence=1.00)
2026-03-25 07:03:16 | SimilarityScript | INFO | [Gate1] 'erskine hamilton childers' → 2 candidate(s): ['erskine childers', 'erskine barton childers']
2026-03-25 07:03:16 | SimilarityScript | INFO | [Gate1] 'esma sultan' → 3 candidate(s): ['esma sultan (1)', 'esma sultan (2)', 'esma sultan (3)']
2026-03-25 07:03:16 | SimilarityScript | INFO | [Gate3 PASS] 'esma sultan' <-> 'esma sultan (1)' cosine=0.743
2026-03-25 07:03:18 | SimilarityScript | INFO |   [CREATED] IS_SPECIFIC_INSTANCE: 'esma sultan' <-> 'esma sultan (1)' (confidence=1.00)
2026-03-25 07:03:18 | SimilarityScript | INFO | [Gate3 PASS] 'esma sultan' <-> 'esma sultan (2)' cosine=0.769
2026-03-25 07:03:20 | SimilarityScript | INFO | [Gate4 FAIL] 'esma sultan' <-> 'esma sultan (2)' same=False confidence=0.00 rel_type=''
2026-03-25 07:03:20 | SimilarityScript | INFO | [Gate3 PASS] 'esma sultan' <-> 'esma sultan (3)' cosine=0.778
2026-03-25 07:03:22 | SimilarityScript | INFO |   [CREATED] IS_SPECIFIC_INSTANCE: 'esma sultan' <-> 'esma sultan (3)' (confidence=1.00)
2026-03-25 07:03:22 | SimilarityScript | INFO | [Gate1] 'esma sultan (1)' → 1 candidate(s): ['esma sultan']
2026-03-25 07:03:22 | SimilarityScript | INFO | [Gate1] 'esma sultan (2)' → 1 candidate(s): ['esma sultan']
2026-03-25 07:03:22 | SimilarityScript | INFO | [Gate1] 'esma sultan (3)' → 1 candidate(s): ['esma sultan']
2026-03-25 07:03:22 | SimilarityScript | INFO | [Gate1] 'fatai "kid dynamite" onikeke' → 1 candidate(s): ['fatai onikeke']
2026-03-25 07:03:22 | SimilarityScript | INFO | [Skip] 'fatai "kid dynamite" onikeke' <-> 'fatai onikeke' already linked
2026-03-25 07:03:22 | SimilarityScript | INFO | [Gate1] 'fatai onikeke' → 1 candidate(s): ['fatai "kid dynamite" onikeke']
2026-03-25 07:03:22 | SimilarityScript | INFO | [Gate1] 'ferdinando angelo maria provesi' → 1 candidate(s): ['ferdinando provesi']
2026-03-25 07:03:22 | SimilarityScript | INFO | [Skip] 'ferdinando angelo maria provesi' <-> 'ferdinando provesi' already linked
2026-03-25 07:03:22 | SimilarityScript | INFO | [Gate1] 'ferdinando provesi' → 1 candidate(s): ['ferdinando angelo maria provesi']
2026-03-25 07:03:22 | SimilarityScript | INFO | [Gate1] 'george h. w. bush' → 2 candidate(s): ['george h.w. bush', 'george w. bush']
2026-03-25 07:03:22 | SimilarityScript | INFO | [Gate3 PASS] 'george h. w. bush' <-> 'george h.w. bush' cosine=0.596
2026-03-25 07:03:24 | SimilarityScript | INFO |   [CREATED] IS_SAME_ENTITY: 'george h. w. bush' <-> 'george h.w. bush' (confidence=1.00)
2026-03-25 07:03:24 | SimilarityScript | INFO | [Gate3 PASS] 'george h. w. bush' <-> 'george w. bush' cosine=0.619
2026-03-25 07:03:26 | SimilarityScript | INFO |   [CREATED] IS_FATHER: 'george h. w. bush' <-> 'george w. bush' (confidence=1.00)
2026-03-25 07:03:26 | SimilarityScript | INFO | [Gate1] 'george h.w. bush' → 2 candidate(s): ['george h. w. bush', 'george w. bush']
2026-03-25 07:03:26 | SimilarityScript | INFO | [Gate3 PASS] 'george h.w. bush' <-> 'george w. bush' cosine=0.722
2026-03-25 07:03:28 | SimilarityScript | INFO |   [CREATED] IS_FATHER: 'george h.w. bush' <-> 'george w. bush' (confidence=1.00)
2026-03-25 07:03:28 | SimilarityScript | INFO | [Gate1] 'george w. bush' → 2 candidate(s): ['george h. w. bush', 'george h.w. bush']
2026-03-25 07:03:28 | SimilarityScript | INFO | [Gate1] 'georges félix madon' → 1 candidate(s): ['georges madon']
2026-03-25 07:03:28 | SimilarityScript | INFO | [Skip] 'georges félix madon' <-> 'georges madon' already linked
2026-03-25 07:03:28 | SimilarityScript | INFO | [Gate1] 'georges madon' → 1 candidate(s): ['georges félix madon']
2026-03-25 07:03:28 | SimilarityScript | INFO | [Gate1] 'gerald ford' → 1 candidate(s): ['gerald r. ford']
2026-03-25 07:03:28 | SimilarityScript | INFO | [Gate3 PASS] 'gerald ford' <-> 'gerald r. ford' cosine=0.649
2026-03-25 07:03:30 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'gerald ford' <-> 'gerald r. ford' (confidence=1.00)
2026-03-25 07:03:30 | SimilarityScript | INFO | [Gate1] 'gerald r. ford' → 1 candidate(s): ['gerald ford']
2026-03-25 07:03:30 | SimilarityScript | INFO | [Gate1] 'gervais raoul lufbery' → 1 candidate(s): ['gervais raoul victor lufbery']
2026-03-25 07:03:30 | SimilarityScript | INFO | [Skip] 'gervais raoul lufbery' <-> 'gervais raoul victor lufbery' already linked
2026-03-25 07:03:30 | SimilarityScript | INFO | [Gate1] 'gervais raoul victor lufbery' → 1 candidate(s): ['gervais raoul lufbery']
2026-03-25 07:03:30 | SimilarityScript | INFO | [Gate1] 'giuseppe arimondi' → 1 candidate(s): ['giuseppe edoardo arimondi']
2026-03-25 07:03:30 | SimilarityScript | INFO | [Gate3 PASS] 'giuseppe arimondi' <-> 'giuseppe edoardo arimondi' cosine=0.526
2026-03-25 07:03:32 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME_VARIANT: 'giuseppe arimondi' <-> 'giuseppe edoardo arimondi' (confidence=1.00)
2026-03-25 07:03:32 | SimilarityScript | INFO | [Gate1] 'giuseppe edoardo arimondi' → 1 candidate(s): ['giuseppe arimondi']
2026-03-25 07:03:32 | SimilarityScript | INFO | [Gate1] 'giuseppe fortunino francesco verdi' → 1 candidate(s): ['giuseppe verdi']
2026-03-25 07:03:32 | SimilarityScript | INFO | [Gate3 PASS] 'giuseppe fortunino francesco verdi' <-> 'giuseppe verdi' cosine=0.724
2026-03-25 07:03:34 | SimilarityScript | INFO |   [CREATED] IS_FULL_LEGAL_NAME: 'giuseppe fortunino francesco verdi' <-> 'giuseppe verdi' (confidence=1.00)
2026-03-25 07:03:34 | SimilarityScript | INFO | [Gate1] 'giuseppe verdi' → 2 candidate(s): ['giuseppe verdi (composer)', 'giuseppe fortunino francesco verdi']
2026-03-25 07:03:34 | SimilarityScript | INFO | [Gate3 PASS] 'giuseppe verdi' <-> 'giuseppe verdi (composer)' cosine=0.670
2026-03-25 07:03:36 | SimilarityScript | INFO |   [CREATED] IS_SAME_ENTITY: 'giuseppe verdi' <-> 'giuseppe verdi (composer)' (confidence=1.00)
2026-03-25 07:03:36 | SimilarityScript | INFO | [Gate1] 'giuseppe verdi (composer)' → 1 candidate(s): ['giuseppe verdi']
2026-03-25 07:03:36 | SimilarityScript | INFO | [Gate1] 'gregory b. craig' → 1 candidate(s): ['gregory bestor "greg" craig']
2026-03-25 07:03:36 | SimilarityScript | INFO | [Gate3 FAIL] 'gregory b. craig' <-> 'gregory bestor "greg" craig' cosine=0.446 (threshold 0.5)
2026-03-25 07:03:36 | SimilarityScript | INFO | [Gate1] 'gregory bestor "greg" craig' → 1 candidate(s): ['gregory b. craig']
2026-03-25 07:03:36 | SimilarityScript | INFO | [Gate1] 'henry j. kaiser' → 1 candidate(s): ['henry john kaiser']
2026-03-25 07:03:36 | SimilarityScript | INFO | [Gate3 PASS] 'henry j. kaiser' <-> 'henry john kaiser' cosine=0.874
2026-03-25 07:03:38 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'henry j. kaiser' <-> 'henry john kaiser' (confidence=1.00)
2026-03-25 07:03:38 | SimilarityScript | INFO | [Gate1] 'henry john kaiser' → 1 candidate(s): ['henry j. kaiser']
2026-03-25 07:03:38 | SimilarityScript | INFO | [Gate1] 'james p. comer' → 1 candidate(s): ['james pierpont comer']
2026-03-25 07:03:38 | SimilarityScript | INFO | [Gate3 PASS] 'james p. comer' <-> 'james pierpont comer' cosine=0.624
2026-03-25 07:03:40 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'james p. comer' <-> 'james pierpont comer' (confidence=1.00)
2026-03-25 07:03:40 | SimilarityScript | INFO | [Gate1] 'james pierpont comer' → 1 candidate(s): ['james p. comer']
2026-03-25 07:03:40 | SimilarityScript | INFO | [Gate1] 'jeff "flash" malcolm' → 1 candidate(s): ['jeff malcolm']
2026-03-25 07:03:40 | SimilarityScript | INFO | [Skip] 'jeff "flash" malcolm' <-> 'jeff malcolm' already linked
2026-03-25 07:03:40 | SimilarityScript | INFO | [Gate1] 'jeff malcolm' → 1 candidate(s): ['jeff "flash" malcolm']
2026-03-25 07:03:40 | SimilarityScript | INFO | [Gate1] 'jerry glanville' → 1 candidate(s): ['jerry michael glanville']
2026-03-25 07:03:40 | SimilarityScript | INFO | [Gate3 PASS] 'jerry glanville' <-> 'jerry michael glanville' cosine=0.700
2026-03-25 07:03:42 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'jerry glanville' <-> 'jerry michael glanville' (confidence=1.00)
2026-03-25 07:03:42 | SimilarityScript | INFO | [Gate1] 'jerry michael glanville' → 1 candidate(s): ['jerry glanville']
2026-03-25 07:03:42 | SimilarityScript | INFO | [Gate1] 'john "john" alexander florence' → 2 candidate(s): ['john john florence', 'john alexander florence']
2026-03-25 07:03:42 | SimilarityScript | INFO | [Gate3 PASS] 'john "john" alexander florence' <-> 'john john florence' cosine=0.830
2026-03-25 07:03:44 | SimilarityScript | INFO |   [CREATED] IS_SAME_ENTITY: 'john "john" alexander florence' <-> 'john john florence' (confidence=1.00)
2026-03-25 07:03:44 | SimilarityScript | INFO | [Skip] 'john "john" alexander florence' <-> 'john alexander florence' already linked
2026-03-25 07:03:44 | SimilarityScript | INFO | [Gate1] 'john alexander florence' → 2 candidate(s): ['john john florence', 'john "john" alexander florence']
2026-03-25 07:03:44 | SimilarityScript | INFO | [Gate3 PASS] 'john alexander florence' <-> 'john john florence' cosine=0.825
2026-03-25 07:03:46 | SimilarityScript | INFO |   [CREATED] IS_COMMON_NICKNAME: 'john alexander florence' <-> 'john john florence' (confidence=1.00)
2026-03-25 07:03:46 | SimilarityScript | INFO | [Gate1] 'john david home robertson' → 1 candidate(s): ['john home robertson']
2026-03-25 07:03:46 | SimilarityScript | INFO | [Gate3 PASS] 'john david home robertson' <-> 'john home robertson' cosine=0.618
2026-03-25 07:03:48 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME_VARIANT: 'john david home robertson' <-> 'john home robertson' (confidence=1.00)
2026-03-25 07:03:48 | SimilarityScript | INFO | [Gate1] 'john home robertson' → 1 candidate(s): ['john david home robertson']
2026-03-25 07:03:48 | SimilarityScript | INFO | [Gate1] 'john john florence' → 2 candidate(s): ['john alexander florence', 'john "john" alexander florence']
2026-03-25 07:03:48 | SimilarityScript | INFO | [Gate1] 'jonathan m. ansell' → 1 candidate(s): ['jonathan michael ansell']
2026-03-25 07:03:48 | SimilarityScript | INFO | [Gate3 PASS] 'jonathan m. ansell' <-> 'jonathan michael ansell' cosine=0.619
2026-03-25 07:03:50 | SimilarityScript | INFO |   [CREATED] IS_FULL_LEGAL_NAME: 'jonathan m. ansell' <-> 'jonathan michael ansell' (confidence=0.90)
2026-03-25 07:03:50 | SimilarityScript | INFO | [Gate1] 'jonathan michael ansell' → 1 candidate(s): ['jonathan m. ansell']
2026-03-25 07:03:50 | SimilarityScript | INFO | [Gate1] 'julian "fighting farrier" holland' → 1 candidate(s): ['julian holland']
2026-03-25 07:03:50 | SimilarityScript | INFO | [Gate3 PASS] 'julian "fighting farrier" holland' <-> 'julian holland' cosine=0.865
2026-03-25 07:03:52 | SimilarityScript | INFO |   [CREATED] IS_ALIAS: 'julian "fighting farrier" holland' <-> 'julian holland' (confidence=1.00)
2026-03-25 07:03:52 | SimilarityScript | INFO | [Gate1] 'julian holland' → 1 candidate(s): ['julian "fighting farrier" holland']
2026-03-25 07:03:52 | SimilarityScript | INFO | [Gate1] 'kasper peter schmeichel' → 1 candidate(s): ['kasper schmeichel']
2026-03-25 07:03:52 | SimilarityScript | INFO | [Gate3 PASS] 'kasper peter schmeichel' <-> 'kasper schmeichel' cosine=0.618
2026-03-25 07:03:54 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME_VERSION: 'kasper peter schmeichel' <-> 'kasper schmeichel' (confidence=1.00)
2026-03-25 07:03:54 | SimilarityScript | INFO | [Gate1] 'kasper schmeichel' → 1 candidate(s): ['kasper peter schmeichel']
2026-03-25 07:03:54 | SimilarityScript | INFO | [Gate1] 'lyndon b. johnson' → 1 candidate(s): ['lyndon johnson']
2026-03-25 07:03:54 | SimilarityScript | INFO | [Gate3 PASS] 'lyndon b. johnson' <-> 'lyndon johnson' cosine=0.598
2026-03-25 07:03:57 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'lyndon b. johnson' <-> 'lyndon johnson' (confidence=1.00)
2026-03-25 07:03:57 | SimilarityScript | INFO | [Gate1] 'lyndon johnson' → 1 candidate(s): ['lyndon b. johnson']
2026-03-25 07:03:57 | SimilarityScript | INFO | [Gate1] 'marion barry' → 1 candidate(s): ['marion christopher barry']
2026-03-25 07:03:57 | SimilarityScript | INFO | [Skip] 'marion barry' <-> 'marion christopher barry' already linked
2026-03-25 07:03:57 | SimilarityScript | INFO | [Gate1] 'marion christopher barry' → 1 candidate(s): ['marion barry']
2026-03-25 07:03:57 | SimilarityScript | INFO | [Gate1] 'mary alden childers' → 1 candidate(s): ['mary alden osgood childers']
2026-03-25 07:03:57 | SimilarityScript | INFO | [Gate3 PASS] 'mary alden childers' <-> 'mary alden osgood childers' cosine=0.855
2026-03-25 07:03:59 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'mary alden childers' <-> 'mary alden osgood childers' (confidence=1.00)
2026-03-25 07:03:59 | SimilarityScript | INFO | [Gate1] 'mary alden osgood childers' → 1 candidate(s): ['mary alden childers']
2026-03-25 07:04:00 | SimilarityScript | INFO | [Gate1] 'mikhail gorbachev' → 1 candidate(s): ['mikhail sergeyevich gorbachev']
2026-03-25 07:04:00 | SimilarityScript | INFO | [Gate3 PASS] 'mikhail gorbachev' <-> 'mikhail sergeyevich gorbachev' cosine=0.585
2026-03-25 07:04:01 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME_VARIANT: 'mikhail gorbachev' <-> 'mikhail sergeyevich gorbachev' (confidence=1.00)
2026-03-25 07:04:01 | SimilarityScript | INFO | [Gate1] 'mikhail sergeyevich gorbachev' → 1 candidate(s): ['mikhail gorbachev']
2026-03-25 07:04:01 | SimilarityScript | INFO | [Gate1] 'monica lewinsky' → 1 candidate(s): ['monica samille lewinsky']
2026-03-25 07:04:01 | SimilarityScript | INFO | [Gate3 PASS] 'monica lewinsky' <-> 'monica samille lewinsky' cosine=0.780
2026-03-25 07:04:03 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'monica lewinsky' <-> 'monica samille lewinsky' (confidence=1.00)
2026-03-25 07:04:03 | SimilarityScript | INFO | [Gate1] 'monica samille lewinsky' → 1 candidate(s): ['monica lewinsky']
2026-03-25 07:04:03 | SimilarityScript | INFO | [Gate1] 'nancy (barbato) sinatra' → 2 candidate(s): ['nancy sinatra', 'nancy sandra sinatra']
2026-03-25 07:04:03 | SimilarityScript | INFO | [Gate3 PASS] 'nancy (barbato) sinatra' <-> 'nancy sinatra' cosine=0.816
2026-03-25 07:04:05 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'nancy (barbato) sinatra' <-> 'nancy sinatra' (confidence=1.00)
2026-03-25 07:04:05 | SimilarityScript | INFO | [Gate3 PASS] 'nancy (barbato) sinatra' <-> 'nancy sandra sinatra' cosine=0.688
2026-03-25 07:04:07 | SimilarityScript | INFO |   [CREATED] IS_SAME_PERSON: 'nancy (barbato) sinatra' <-> 'nancy sandra sinatra' (confidence=1.00)
2026-03-25 07:04:07 | SimilarityScript | INFO | [Gate1] 'nancy sandra sinatra' → 2 candidate(s): ['nancy sinatra', 'nancy (barbato) sinatra']
2026-03-25 07:04:07 | SimilarityScript | INFO | [Gate3 PASS] 'nancy sandra sinatra' <-> 'nancy sinatra' cosine=0.579
2026-03-25 07:04:08 | SimilarityScript | INFO |   [CREATED] IS_FULL_LEGAL_NAME: 'nancy sandra sinatra' <-> 'nancy sinatra' (confidence=1.00)
2026-03-25 07:04:08 | SimilarityScript | INFO | [Gate1] 'nancy sinatra' → 2 candidate(s): ['nancy sandra sinatra', 'nancy (barbato) sinatra']
2026-03-25 07:04:08 | SimilarityScript | INFO | [Gate1] 'nelson aldrich rockefeller' → 1 candidate(s): ['nelson rockefeller']
2026-03-25 07:04:08 | SimilarityScript | INFO | [Gate3 PASS] 'nelson aldrich rockefeller' <-> 'nelson rockefeller' cosine=0.546
2026-03-25 07:04:10 | SimilarityScript | INFO |   [CREATED] IS_FULL_NAME_VERSION: 'nelson aldrich rockefeller' <-> 'nelson rockefeller' (confidence=1.00)
2026-03-25 07:04:10 | SimilarityScript | INFO | [Gate1] 'nelson rockefeller' → 1 candidate(s): ['nelson aldrich rockefeller']
2026-03-25 07:04:10 | SimilarityScript | INFO | [Gate1] 'nikolai podgorny' → 1 candidate(s): ['nikolai viktorovich podgorny']
2026-03-25 07:04:10 | SimilarityScript | INFO | [Gate3 PASS] 'nikolai podgorny' <-> 'nikolai viktorovich podgorny' cosine=0.640
