2026-02-25 05:27:49 | uvicorn.error | INFO | Started server process [48516]
2026-02-25 09:05:29 | uvicorn.access | INFO | 127.0.0.1:63132 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:05:59 | uvicorn.access | INFO | 127.0.0.1:63187 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:06:22 | uvicorn.access | INFO | 127.0.0.1:63213 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:06:57 | uvicorn.access | INFO | 127.0.0.1:63256 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:07:35 | uvicorn.access | INFO | 127.0.0.1:63348 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:08:18 | uvicorn.access | INFO | 127.0.0.1:63429 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:08:39 | uvicorn.access | INFO | 127.0.0.1:63450 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:09:03 | uvicorn.access | INFO | 127.0.0.1:63477 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:09:28 | uvicorn.access | INFO | 127.0.0.1:63515 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:10:18 | uvicorn.access | INFO | 127.0.0.1:63615 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:10:44 | uvicorn.access | INFO | 127.0.0.1:63676 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:11:20 | uvicorn.access | INFO | 127.0.0.1:63743 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:12:12 | uvicorn.access | INFO | 127.0.0.1:63830 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:13:18 | uvicorn.access | INFO | 127.0.0.1:63946 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:13:50 | uvicorn.access | INFO | 127.0.0.1:63990 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:14:23 | uvicorn.access | INFO | 127.0.0.1:64068 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:15:03 | uvicorn.access | INFO | 127.0.0.1:64152 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:15:52 | uvicorn.access | INFO | 127.0.0.1:64220 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:16:21 | uvicorn.access | INFO | 127.0.0.1:64265 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:16:57 | uvicorn.access | INFO | 127.0.0.1:64330 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:17:35 | uvicorn.access | INFO | 127.0.0.1:64396 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:18:14 | uvicorn.access | INFO | 127.0.0.1:64488 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:19:02 | uvicorn.access | INFO | 127.0.0.1:64583 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:19:39 | uvicorn.access | INFO | 127.0.0.1:64658 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:20:19 | uvicorn.access | INFO | 127.0.0.1:64719 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:20:57 | uvicorn.access | INFO | 127.0.0.1:64760 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:21:23 | uvicorn.access | INFO | 127.0.0.1:64795 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:22:00 | uvicorn.access | INFO | 127.0.0.1:64862 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:22:40 | uvicorn.access | INFO | 127.0.0.1:64914 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:23:21 | uvicorn.access | INFO | 127.0.0.1:64965 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:23:50 | uvicorn.access | INFO | 127.0.0.1:65023 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:24:27 | uvicorn.access | INFO | 127.0.0.1:65107 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:25:10 | uvicorn.access | INFO | 127.0.0.1:65165 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:25:46 | uvicorn.access | INFO | 127.0.0.1:65221 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:26:25 | uvicorn.access | INFO | 127.0.0.1:65298 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:27:02 | uvicorn.access | INFO | 127.0.0.1:65344 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:27:35 | uvicorn.access | INFO | 127.0.0.1:65437 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:28:08 | uvicorn.access | INFO | 127.0.0.1:65515 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:28:38 | uvicorn.access | INFO | 127.0.0.1:49162 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:29:18 | uvicorn.access | INFO | 127.0.0.1:49233 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:29:55 | uvicorn.access | INFO | 127.0.0.1:49281 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:30:30 | uvicorn.access | INFO | 127.0.0.1:49334 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:31:15 | uvicorn.access | INFO | 127.0.0.1:49467 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:31:51 | uvicorn.access | INFO | 127.0.0.1:49536 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:32:24 | uvicorn.access | INFO | 127.0.0.1:49598 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:32:57 | uvicorn.access | INFO | 127.0.0.1:49628 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:33:31 | uvicorn.access | INFO | 127.0.0.1:49692 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:33:58 | uvicorn.access | INFO | 127.0.0.1:49735 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:34:39 | uvicorn.access | INFO | 127.0.0.1:49875 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:35:18 | uvicorn.access | INFO | 127.0.0.1:49934 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:36:04 | uvicorn.access | INFO | 127.0.0.1:50024 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:36:39 | uvicorn.access | INFO | 127.0.0.1:50065 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:37:04 | uvicorn.access | INFO | 127.0.0.1:50100 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:37:43 | uvicorn.access | INFO | 127.0.0.1:50177 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:38:16 | uvicorn.access | INFO | 127.0.0.1:50229 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:39:01 | uvicorn.access | INFO | 127.0.0.1:50288 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:39:24 | uvicorn.access | INFO | 127.0.0.1:50337 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:39:58 | uvicorn.access | INFO | 127.0.0.1:50415 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:40:33 | uvicorn.access | INFO | 127.0.0.1:50466 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:41:05 | uvicorn.access | INFO | 127.0.0.1:50533 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:41:45 | uvicorn.access | INFO | 127.0.0.1:50560 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:42:22 | uvicorn.access | INFO | 127.0.0.1:50667 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:42:57 | uvicorn.access | INFO | 127.0.0.1:50728 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:43:38 | uvicorn.access | INFO | 127.0.0.1:50802 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:44:10 | uvicorn.access | INFO | 127.0.0.1:50864 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:44:52 | uvicorn.access | INFO | 127.0.0.1:50945 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:45:26 | uvicorn.access | INFO | 127.0.0.1:50991 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:46:01 | uvicorn.access | INFO | 127.0.0.1:51110 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:46:30 | uvicorn.access | INFO | 127.0.0.1:51166 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:47:03 | uvicorn.access | INFO | 127.0.0.1:51208 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:47:40 | uvicorn.access | INFO | 127.0.0.1:51266 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:48:20 | uvicorn.access | INFO | 127.0.0.1:51341 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:49:06 | uvicorn.access | INFO | 127.0.0.1:51425 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:49:42 | uvicorn.access | INFO | 127.0.0.1:51463 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:50:19 | uvicorn.access | INFO | 127.0.0.1:51557 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:51:00 | uvicorn.access | INFO | 127.0.0.1:51630 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:51:43 | uvicorn.access | INFO | 127.0.0.1:51706 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:52:17 | uvicorn.access | INFO | 127.0.0.1:51776 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:52:48 | uvicorn.access | INFO | 127.0.0.1:51833 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:53:29 | uvicorn.access | INFO | 127.0.0.1:51926 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:54:11 | uvicorn.access | INFO | 127.0.0.1:52004 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:54:40 | uvicorn.access | INFO | 127.0.0.1:52056 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:55:17 | uvicorn.access | INFO | 127.0.0.1:52120 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:55:38 | uvicorn.access | INFO | 127.0.0.1:52144 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:56:13 | uvicorn.access | INFO | 127.0.0.1:52219 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:56:46 | uvicorn.access | INFO | 127.0.0.1:52278 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:57:18 | uvicorn.access | INFO | 127.0.0.1:52308 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:57:59 | uvicorn.access | INFO | 127.0.0.1:52441 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:58:38 | uvicorn.access | INFO | 127.0.0.1:52491 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:59:04 | uvicorn.access | INFO | 127.0.0.1:52527 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 09:59:41 | uvicorn.access | INFO | 127.0.0.1:52571 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:00:15 | uvicorn.access | INFO | 127.0.0.1:52644 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:00:53 | uvicorn.access | INFO | 127.0.0.1:52689 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:01:37 | uvicorn.access | INFO | 127.0.0.1:52802 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:02:20 | uvicorn.access | INFO | 127.0.0.1:52900 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:03:02 | uvicorn.access | INFO | 127.0.0.1:52978 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:03:44 | uvicorn.access | INFO | 127.0.0.1:53044 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:04:11 | uvicorn.access | INFO | 127.0.0.1:53142 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:04:45 | uvicorn.access | INFO | 127.0.0.1:53210 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:05:23 | uvicorn.access | INFO | 127.0.0.1:53268 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:06:02 | uvicorn.access | INFO | 127.0.0.1:53336 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:06:46 | uvicorn.access | INFO | 127.0.0.1:53404 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:07:21 | uvicorn.access | INFO | 127.0.0.1:53458 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:08:03 | uvicorn.access | INFO | 127.0.0.1:53551 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:08:40 | uvicorn.access | INFO | 127.0.0.1:53619 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:09:09 | uvicorn.access | INFO | 127.0.0.1:53653 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:09:47 | uvicorn.access | INFO | 127.0.0.1:53739 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:10:22 | uvicorn.access | INFO | 127.0.0.1:53805 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:10:52 | uvicorn.access | INFO | 127.0.0.1:53871 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:12:13 | uvicorn.access | INFO | 127.0.0.1:53972 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:12:54 | uvicorn.access | INFO | 127.0.0.1:54037 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:13:23 | uvicorn.access | INFO | 127.0.0.1:54111 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:14:02 | uvicorn.access | INFO | 127.0.0.1:54181 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:14:39 | uvicorn.access | INFO | 127.0.0.1:54246 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:15:18 | uvicorn.access | INFO | 127.0.0.1:54311 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:15:47 | uvicorn.access | INFO | 127.0.0.1:54354 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:16:21 | uvicorn.access | INFO | 127.0.0.1:54419 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:17:04 | uvicorn.access | INFO | 127.0.0.1:54519 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:17:48 | uvicorn.access | INFO | 127.0.0.1:54601 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:18:34 | uvicorn.access | INFO | 127.0.0.1:54687 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:19:23 | uvicorn.access | INFO | 127.0.0.1:54783 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:19:58 | uvicorn.access | INFO | 127.0.0.1:54826 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:20:32 | uvicorn.access | INFO | 127.0.0.1:54928 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:21:13 | uvicorn.access | INFO | 127.0.0.1:54999 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:21:53 | uvicorn.access | INFO | 127.0.0.1:55068 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:22:35 | uvicorn.access | INFO | 127.0.0.1:55148 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:23:09 | uvicorn.access | INFO | 127.0.0.1:55195 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:23:49 | uvicorn.access | INFO | 127.0.0.1:55282 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:24:16 | uvicorn.access | INFO | 127.0.0.1:55332 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:24:44 | uvicorn.access | INFO | 127.0.0.1:55370 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:25:22 | uvicorn.access | INFO | 127.0.0.1:55409 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:26:04 | uvicorn.access | INFO | 127.0.0.1:55484 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:26:22 | uvicorn.access | INFO | 127.0.0.1:55511 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:26:49 | uvicorn.access | INFO | 127.0.0.1:55576 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:27:27 | uvicorn.access | INFO | 127.0.0.1:55689 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:27:50 | uvicorn.access | INFO | 127.0.0.1:55728 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:28:31 | uvicorn.access | INFO | 127.0.0.1:55812 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:29:07 | uvicorn.access | INFO | 127.0.0.1:55836 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:29:43 | uvicorn.access | INFO | 127.0.0.1:55895 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:30:16 | uvicorn.access | INFO | 127.0.0.1:55938 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:30:55 | uvicorn.access | INFO | 127.0.0.1:56045 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:31:32 | uvicorn.access | INFO | 127.0.0.1:56111 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:32:12 | uvicorn.access | INFO | 127.0.0.1:56186 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:32:41 | uvicorn.access | INFO | 127.0.0.1:56223 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:33:16 | uvicorn.access | INFO | 127.0.0.1:56263 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:33:47 | uvicorn.access | INFO | 127.0.0.1:56305 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:34:19 | uvicorn.access | INFO | 127.0.0.1:56367 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:34:49 | uvicorn.access | INFO | 127.0.0.1:56418 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:35:19 | uvicorn.access | INFO | 127.0.0.1:56440 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:35:42 | uvicorn.access | INFO | 127.0.0.1:56468 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:36:17 | uvicorn.access | INFO | 127.0.0.1:56558 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:36:43 | uvicorn.access | INFO | 127.0.0.1:56597 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:37:26 | uvicorn.access | INFO | 127.0.0.1:56677 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:37:54 | uvicorn.access | INFO | 127.0.0.1:56713 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:38:35 | uvicorn.access | INFO | 127.0.0.1:56783 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:39:14 | uvicorn.access | INFO | 127.0.0.1:56837 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:39:56 | uvicorn.access | INFO | 127.0.0.1:56969 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:40:37 | uvicorn.access | INFO | 127.0.0.1:57043 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:41:16 | uvicorn.access | INFO | 127.0.0.1:57122 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:41:50 | uvicorn.access | INFO | 127.0.0.1:57164 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:42:42 | uvicorn.access | INFO | 127.0.0.1:57256 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:43:07 | uvicorn.access | INFO | 127.0.0.1:57281 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:43:42 | uvicorn.access | INFO | 127.0.0.1:57336 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:44:18 | uvicorn.access | INFO | 127.0.0.1:57458 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:44:59 | uvicorn.access | INFO | 127.0.0.1:57526 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:45:38 | uvicorn.access | INFO | 127.0.0.1:57563 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:46:11 | uvicorn.access | INFO | 127.0.0.1:57625 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:46:47 | uvicorn.access | INFO | 127.0.0.1:57662 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:47:21 | uvicorn.access | INFO | 127.0.0.1:57701 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:47:59 | uvicorn.access | INFO | 127.0.0.1:57809 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:48:32 | uvicorn.access | INFO | 127.0.0.1:57865 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:49:00 | uvicorn.access | INFO | 127.0.0.1:57894 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:49:31 | uvicorn.access | INFO | 127.0.0.1:57934 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:50:01 | uvicorn.access | INFO | 127.0.0.1:57990 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:50:31 | uvicorn.access | INFO | 127.0.0.1:58026 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:50:53 | uvicorn.access | INFO | 127.0.0.1:58053 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:51:24 | uvicorn.access | INFO | 127.0.0.1:58112 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:51:58 | uvicorn.access | INFO | 127.0.0.1:58162 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:52:36 | uvicorn.access | INFO | 127.0.0.1:58249 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:53:15 | uvicorn.access | INFO | 127.0.0.1:58294 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:53:52 | uvicorn.access | INFO | 127.0.0.1:58393 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:54:24 | uvicorn.access | INFO | 127.0.0.1:58460 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:54:56 | uvicorn.access | INFO | 127.0.0.1:58502 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:55:40 | uvicorn.access | INFO | 127.0.0.1:58542 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:56:20 | uvicorn.access | INFO | 127.0.0.1:58604 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:56:46 | uvicorn.access | INFO | 127.0.0.1:58626 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:57:22 | uvicorn.access | INFO | 127.0.0.1:58673 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:57:57 | uvicorn.access | INFO | 127.0.0.1:58770 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:58:32 | uvicorn.access | INFO | 127.0.0.1:58842 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:59:10 | uvicorn.access | INFO | 127.0.0.1:58888 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 10:59:56 | uvicorn.access | INFO | 127.0.0.1:58947 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:00:49 | uvicorn.access | INFO | 127.0.0.1:59011 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:01:25 | uvicorn.access | INFO | 127.0.0.1:59113 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:01:57 | uvicorn.access | INFO | 127.0.0.1:59166 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:02:30 | uvicorn.access | INFO | 127.0.0.1:59222 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:03:03 | uvicorn.access | INFO | 127.0.0.1:59246 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:03:31 | uvicorn.access | INFO | 127.0.0.1:59315 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:04:16 | uvicorn.access | INFO | 127.0.0.1:59386 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:04:59 | uvicorn.access | INFO | 127.0.0.1:59429 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:05:38 | uvicorn.access | INFO | 127.0.0.1:59462 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:06:13 | uvicorn.access | INFO | 127.0.0.1:59547 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:06:48 | uvicorn.access | INFO | 127.0.0.1:59590 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:07:23 | uvicorn.access | INFO | 127.0.0.1:59668 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:07:57 | uvicorn.access | INFO | 127.0.0.1:59705 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:08:33 | uvicorn.access | INFO | 127.0.0.1:59762 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:09:13 | uvicorn.access | INFO | 127.0.0.1:59831 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:09:49 | uvicorn.access | INFO | 127.0.0.1:59885 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:10:25 | uvicorn.access | INFO | 127.0.0.1:59959 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:11:00 | uvicorn.access | INFO | 127.0.0.1:60027 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:11:36 | uvicorn.access | INFO | 127.0.0.1:60081 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:12:14 | uvicorn.access | INFO | 127.0.0.1:60152 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:12:51 | uvicorn.access | INFO | 127.0.0.1:60196 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:13:27 | uvicorn.access | INFO | 127.0.0.1:60264 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:14:01 | uvicorn.access | INFO | 127.0.0.1:60330 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:14:47 | uvicorn.access | INFO | 127.0.0.1:60387 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:15:30 | uvicorn.access | INFO | 127.0.0.1:60439 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:16:09 | uvicorn.access | INFO | 127.0.0.1:60555 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:16:40 | uvicorn.access | INFO | 127.0.0.1:60597 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:17:16 | uvicorn.access | INFO | 127.0.0.1:60643 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:17:55 | uvicorn.access | INFO | 127.0.0.1:60699 - "POST /api/v1/ingest HTTP/1.1" 200
2026-02-25 11:18:27 | uvicorn.access | INFO | 127.0.0.1:60756 - "POST /api/v1/ingest HTTP/1.1" 200
